Département,Budget,Type nomenclature,Exercice,Type fichier,Date vote,Dépense/Recette,Investissement/Fonctionnement,Réel/Ordre id/Ordre diff,Chapitre,Sous-chapitre,Opération,Article,Rubrique fonctionnelle,Libellé,Code devise,Montant,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6135 ,R738    ,Locations mobilières,E,43483.16,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6135 ,R621    ,Locations mobilières,E,164565.93,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6135 ,R33     ,Locations mobilières,E,11796.76,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6135 ,R315    ,Locations mobilières,E,1867.43,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6135 ,R311    ,Locations mobilières,E,1980.44,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6135 ,R221    ,Locations mobilières,E,208191.83,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6135 ,R0202   ,Locations mobilières,E,163976.18,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6132,R621    ,Locations immobilières,E,647.11,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6132,R52     ,Locations immobilières,E,580019.19,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6132,R40     ,Locations immobilières,E,1039376.9,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6132,R0202   ,Locations immobilières,E,2123093.21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A611,R94     ,Contrats de prestations de services,E,11208.55,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A611,R81     ,Contrats de prestations de services,E,14537204.26,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A611,R80     ,Contrats de prestations de services,E,13055754.85,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A611,R738    ,Contrats de prestations de services,E,29349.84,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A611,R621    ,Contrats de prestations de services,E,72130.28,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A611,R52     ,Contrats de prestations de services,E,62373.1,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A611,R41     ,Contrats de prestations de services,E,13811.51,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A611,R311    ,Contrats de prestations de services,E,169798.71,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A611,R221    ,Contrats de prestations de services,E,45008.59,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A611,R0202   ,Contrats de prestations de services,E,157943.67,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6068,R738    ,Autres matières et fournitures,E,8984.62,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6068,R621    ,Autres matières et fournitures,E,2909.92,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6068,R58     ,Autres matières et fournitures,E,4019.49,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6068,R52     ,Autres matières et fournitures,E,12420.83,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6068,R51     ,Autres matières et fournitures,E,4168.32,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6068,R33     ,Autres matières et fournitures,E,21322.4,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6068,R32     ,Autres matières et fournitures,E,72009.72,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6068,R315    ,Autres matières et fournitures,E,4379.79,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6068,R311    ,Autres matières et fournitures,E,1180,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6068,R023    ,Autres matières et fournitures,E,142235.19,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6068,R0202   ,Autres matières et fournitures,E,548565.79,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A60668,R621    ,Autres produits pharmaceutiques,E,2838.14,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A60662,R42     ,Vaccins et sérums,E,110455.05,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A60661,R42     ,Médicaments,E,1990.45,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A60661,R41     ,Médicaments,E,69111.95,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6065,R52     ,Livres. disques. cassettes (bibliothèques. médiatèques),E,430.58,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6065,R313    ,Livres. disques. cassettes (bibliothèques. médiatèques),E,443724.12,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6065,R311    ,Livres. disques. cassettes (bibliothèques. médiatèques),E,10054.97,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6065,R048    ,Livres. disques. cassettes (bibliothèques. médiatèques),E,1993.24,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6065,R023    ,Livres. disques. cassettes (bibliothèques. médiatèques),E,10413.62,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6065,R0202   ,Livres. disques. cassettes (bibliothèques. médiatèques),E,60795.28,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6064,R621    ,Fournitures administratives,E,5300,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6064,R52     ,Fournitures administratives,E,25974.17,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C011,,,A6064,R315    ,Fournitures administratives,E,2744.69,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
